id_str,full_text
1785024765096607909,1. Pajak 2. Bea cukai 3. UKT gausa boong lo jg setuju ama gua
1784772214337998980,Bayangin lu sbg kelas menengah Indonesia. Pas bayar pajak lu ingat Gayus Tambunan sampai Rafael Alun. Pas barang lu diperiksa bea cukai di bandara lu kebayang Eko Darmanto dan Andhi Pramono. Sementara nasib lu sbg kelas menengah di Indonesia itu begini https://t.co/SRS8MRxGKm
1783009165457465496,Cover Jabodetabek Bandung Semarang Solo Surabaya Medan Palembang Pinjaman KTA BANK Asing maksimal 300 juta .Syarat KTP CC NPWP .Atau bisa pakai bukti potong pajak 1721 A1.Karyawan&amp;wiraswasta Proses cepat&amp;mudah disetujui Ayo guys yg butuh KTA DM aja atau wa langsung 082213452343 https://t.co/lzAKsl5tol
1784944159549538671,Anggaran program makan siang gratis Rp. 15.000/anak per-hari. . Uang pajak rakyat digunakan untuk ngasih makan gratis seorang koruptor 3 juta/hari https://t.co/F1GzkCVxm3
1783319216692842621,@ardisatriawan @putriangels07 Gabisa kasih contoh kaya di atas ga akan paham mereka yg gak mau mikirin pajak. Contohnya gini; Lu bayar jasa ke bengkel buat dibenerin motor yg mati ga lama montirnya datang karena ga tahu cara benerin motornya. Terus si montir balik minta solusi gimana cara benerin. 
1784019250413523035,Alat kesehatan &amp; bahan baku obat yg diimport dari luar negeri di Indonesia dikenai pajak sebagai barang mewah Kita sudah nyinyir soal ini tidak didengar bahkan dalam UU omnibuslaw lalu masih tetap dipajak sebagai barang mewah Akibatnya harga obat &amp; pemeriksaan kesehatan di 
1784203047784357969,Warga negara yg bayar pajak tidak semuanya pro Palestina. Tapi platform social media yg sering digunakan itu sudah jelas pro Israel. Bahkan pajak negara pun banyak yg didapat dari hasil bisnis produk pro Israel.
1785718628962406671,Kok enak banget kalian ngomong subsidi membebani APBN yg ada itu negara membebani rakyat! Gaji kena pajak belanja di mini market mall kena pajak nongkrong di cafe kena pajak naik KA kapal pesawat kena pajak BPJS bayar tol bayar belum lgi pajak /tahun motor PBB dll
1783818652439269512,@agunsux @kumparan 1. Bea Cukai 2. Pajak 3. Kominfo 4. Polisi
1785975222572859743,Pajak makin merajalela 
1784959616713199675,Ini wasit kaga ada takut-takutnya sama netizen indonesia
1783768484494864812,Masalah: Penerimaan pajak masih rendah Solusi seharusnya: Perluas basis wajib pajak jalankan punishment buat wajib pajak yang ga bayar pajak. Solusi yang diterapkan: Tarif pajak dinaikkan. Yang repot: Wajib pajak yang taat bayar pajak makin diperes habis-habisan. Hasil akhir: 
1783362200440320116,@MasMasBiassaa Lbh aneh lg pemilik sama kemudian pindah alamat di ktp mw bayar pajak dipersulit
1785348818739048724,@sdnarm @catchmeupid baru nonton di beranda sebelah yg pada komen menyayat hati https://t.co/8rmsaxRNTO
1785116014138806499,@nenggsyifa Kereta Pak Jokowi berarti yang bayar biaya hingga pelunasan Pak Jokowi sekeluarga saja jangan pakai pajak rakyat. https://t.co/vA7riuEHml
1785742906319646925,Sok sok an mengambil Pajak dari Barang Warga Padahal Pajak nya di LEBOK KU SIA https://t.co/SEqr0lhtKm
1785163826868220141,Semua pejabat publik boleh diperlakukan dengan curiga. Karena kewenangan yg kita serahkan ke tangan mereka adlh perpanjangan hak suara dan pajak Kalo ga kuat ngadepin costumer yg hobi komplen jgn jd CS Kalo ga kuat ngadepin WN yg byk nuntut jgn jd pejabat publik
1784437160990716222,Bapak bukannya cuma Barista di lapangan Banteng? Keren bener barista bisa nembusin ke Ditjen Pajak 
1784796130834026681,Kak beasiswa KIPK tuh dari uang negara. Amanahnya buat temen2 yg ga mampu buat bayar uang kuliah. Itu duit negara loh ka dari pajak masyarakat. Kalo udh mampu bayar uang kuliah kan bisa dicabut &amp; dialihkan ke yg lebih membutuhkan? Tmn2 aku aja yg udh dpt kipk pun masih struggle
1785547549837070785,@Pai_C1 Biduannya kan dibayar pake pajak kita ya? Boleh kita pake gak sih?
1785325355966058527,bersama dekel pereman pajak parluasan⭐️ #Ze_roseSelcaDay #ZRSD #HANYUJIN #한유진 #ZB1 @ZB1_official https://t.co/J3pRhv5Ka6
1786076692987142580,@OpiHW61 @kegblgnunfaedh Mampu beli hermes bayar pajak gak mampu 
1784468241785712691,@medyrenaldy_ @beacukaisoetta Gua export barqng ke luar tapi di BC luar sana ga lolos adm trus barang direturn ke indo sstelah nyampe di indo saya dihubungi disuruh bayar bea masuk sktr 3 jutaan logikanya gmna dah barang return koq dikenain pajak masuk ada yg paham ga ? https://t.co/bOelByNfgC
1785128782128619837,Diulang lagi ah mumpung bea cukai dan pajak lagi viral. Seorang petugas pajak datang ke sebuah toko buah untuk memeriksa pajak. Dia melihat seorang penjual jeruk yang sedang sibuk meremas jeruk. Petugas pajak itu bertanya Kenapa kamu meremas jeruk-jeruk itu? Penjual jeruk 
1784382905000902919,Dapat bantuan gratis untuk SLB dari Korea ditagih biaya masuk hingga ratusan juta. Pantes pegawai pajak dan bea cukai kaya². https://t.co/00A3TtwFge
1784522561499337191, Anda semua para pembayar pajak yang sangat layak mendapat hormat. Kepada Anda sepantasnya seluruh kerja keras dipersembahkan. Saya percaya kita bisa lebih baik lagi. 🇮🇩 Mas @prastow dah punya catatan kaum tak terhormat: https://t.co/U6l5OXFF5u
1784070308389150736,Atas permintaan BP2MI pemerintah bakal relaksasi pajak barang masuk milik pekerja migran Indonesia @Kepala_BP2MI #PerjuanganBP2MIUntukPMI https://t.co/Y7KJsDF3HX
1786041538969292872,Kenapa cuma segitu jumlahnya yang bayar pajak? - Karena mayoritas penduduk Indonesia kerja di sektor informal. Mereka tidak terima gaji bulanan. - Mayoritas di sektor formal pun penghasilannya masih di bawah PTKP secara cuma dapat upah UMR jadi tidak bisa dipajaki.
1786097017250537911,@kompascom di lansir posisi swasta karna biasanya di mintai upeti?agar proyek ttp jalan karyawan ttp makan? https://t.co/ZY1maYqU2m
1784180984818381074,-Utang Naik -Pajak Naik -BBM Naik -Beras Naik -Listrik Naik Hampir Seluruh Penopang Kehidupan Rakyat NAIK ! Apakah ini Juga Dampak Pilpres...??? Oooooooooooo.... https://t.co/vN03buPAg8
1784866419198599361,https://t.co/cVWGrA8XL5 Bisa diatasi kalau pajak bisa diterima dan dikelola secara baik. Tdk sulit pa @prabowo . @korantempo https://t.co/Zov11iKOys
1786209033009127888,@007_atacante @J0yoWi @TonyGre43620494 @Nagashima_007 @Siantar72 @_Marlboro1 @_riverheaven @Aan__CoverBOYkw @AliminHerman @Dargomb33306384 @bayoubeka @JessicaNeo4 @EviDrajat @feroferraferri @moyalyubov7 Salah satunya orang ini Dirjen pajak tpi gk mw bayar pajak kurang bangsad apalgi coba https://t.co/G4oqDBJODQ
1784122243221750060,@lucaxyzz @medyrenaldy_ Karena viral jadi gk kena pajak. Biasalah viral based policy
1785588066406838641,Ingat bahwa Pajak Kalian utk Memenuhi NAFSU LAPARnya Makhluk hidup Biadab ini.. https://t.co/BhJQrg2EgN
1784589661698199979,Begini harusnya. Pegawai DJP sekarang itu lebih sering bantuin wajib pajak. Kesalahan2 administrasi uda diminimalisir untuk jadi bahan denda. Ada kanal WA pelayanan yg mau bantuin sampe detail beda waktu berurusan sama becuk..
1784599659958415406,@ardisatriawan Di negara lain kyk Spore HK sepeda motor itu jarang krn transum nya udh cukup oke murah lagi dan jg pajak pemilik kendaraan jg tinggi Klo mau kebijakan brutal yaudh di benerin dulu transum nya lalu pajak kendaraan tinggi BBM mahal otomatis semua ke transum
1783844438760153555,I am really sorry for my Indonesian fellow but I'm extremely glad that I already escape the current situation. Gila kali ya bisa mendidih ini darah kalau tau duit pajak gw dipake buat gaji pejabat2 itu
1784449043391017444,Pejabat dikritik minta solusi kongkrit saja sudah aneh. Too much to ask. Tidak sadar dirinya sudah digaji dan difasilitasi dari uang pajak rakyat; dikasih wewenang ngelola anggaran publik; dilindungi polisi dan tentara; dikawal di jalanan macet.
1785124056871948650,Anycolor/Nijisanji melakukan Pemalsuan Pajak DI INDONESIA? Harusnya mereka dilaporkan ke Dirjen Pajak ini soalnya ini udah terhitung pidana Penggelapan Pajak.
1785646343631048933,@narkosun Ya bayar pajak rakyat bergaji 3 juta. Yg kaya pegawai pajak. Logikanya dimana? Mending yg gaji 3 jt. Ada yg penghasilan nggk tetap kek ojek onlen tapi kudu bayar pajak.
1784526669090521437,Sebelum bahas potensi Indonesia U-23 tampil di final dan ada kemungkinan jadi juara di Piala Asia U-23. Terlebih dulu kita tanya kira-kira nanti Pialanya kena pajak Bea Cukai apa tidak 
1784143693806735716,Ketawa mu dek membuat ku lupa dengan semua lelah gumoh ngecek angka pajak https://t.co/AXBiiYx9OC
1785652660701696119,@HisyamMochtar klo hasil dri uang korupsi tapi sesuai aturan yg berlaku ttp sah g? https://t.co/f9XFpcYGyB
1784466488856023263,Gue pikir keberhasilan utama belasan tahun Sri Mulyani jadi menteri ya dia berhasil memaksimalkan pendapatan negara dengan cara malakin kelas menengah lewat PPN PPh bea dan cukai dan segala macam pajak-pajak lainnya.
1784003862871056480,Cover Jabodetabek Bandung Semarang Solo Surabaya Medan Palembang Pinjaman KTA BANK Asing maksimal 300 juta .Syarat KTP CC NPWP .Atau bisa pakai bukti potong pajak 1721 A1.Karyawan&amp;wiraswasta Proses cepat&amp;mudah disetujui Ayo guys yg butuh KTA DM aja atau wa langsung 082213452343 https://t.co/ANCCoRIZ6H
1782997191776485460,@realfedinuril Bayar pajak dikit dikasih ruang demokrasi hasil senior2nya berjuang di era lampau cuma ngasilin aktivis salon nyinyir kek gini..
1784154034162778467,Dalam masa kenabian tidak ada istilah Pajak. Kata mukus/maksi dalam hadis tsb adalah orang2 di pasar yang suka mengambil pungli yg tidak seharusnya. Sedangkan pajak/cukai sudah sesuai aturan yg disepakati di DPR. Sumber: Ustadz Adi Hidayat
1786044142474457312,@robby_karman Lah nihil itu kan juga bayar pajak artinya pajaknya sudah dipotong oleh pemotong pajak kayak perusahaan penggaji dsb
1785314076371107898,Kalau ngk salah Sukanto Tanoto ini kena kasus penggelapan pajak ya ? https://t.co/BTpnJq2fj3 https://t.co/1aJe5gyIZr
1784413355186545018,@prastow ((((anda semua para pembayar pajak yang sangat layak mendapat hormat)))) mohon kalimat ini di print di bandara pak biar satu visi dengan bawahan anda
1783424323279003718,@erlanishere AS kebanyakan kirim uang yang mana dari pajak warganya buat sokong Isr***. Sementara itu mahasiswa di AS sendiri dibebani pinjaman uang kuliah yang kelewat mahal. https://t.co/9FJBX257t5
1784513873556754764,Info les privat pajak dan akuntansi
1784384701802917920,Lah rakyat yang bayar pajak rakyat juga yang disuruh mikir terus fungsinya instansi kalian dapet gaji &amp; tukin gede buat apa?
1786170519169146897,Pajak... 
1783782752661479671,@ivanlanin Tp sekelas billing pajak penulisannya Rp.xx https://t.co/94TaCxsmv0
1784925740783587499,KAMPUS SEKELAS UGM TERNYATA TELAH TERJANGKIT VIRUS KEDUNGUAN. Mau Saja Namanya Dibobrokin Sama Orang Dungu. Berartikan UGM Lebih Dungu Sampai Marwahnya Dikorbankan ? Bahkan Cape cape Kuliah Di UGM Malah PEKERJA TKA CHINA Yang Diutamakan. rakyat Cuma Kebagian Bayar Pajak. Rusak.
1785265212180054112, Wah ini pasti wahabi Gatau tapi di pusat wahabi sih ada pajak dan beacukai. APBN kita yg dibuat untuk subsidi bayarin gaji PNS bikin sekolah dll itu 70% dari pajak. Kalau kemudian pajak diharamkan negara ini mau bayarin itu semua pake apa? https://t.co/qttyE3W25r
1785977126019379589,OPEN JOKI &amp; TUTOR ■ TUGAS AKUNTANSI (AKUNTANSI SMA PENGANTAR AKUNTANSI 1&amp;2 SIKLUS AKUNTANSI AKUNTANSI KEUANGAN 1&amp;2 dll) ■ TUGAS PAJAK START FROM 15K BISA NEGO YUK DM https://t.co/RHemYXXdVj CEK TESTI NY YA #jokitugas #jokiakuntansi #jokitugaskuliah #zonauang #zonaaba https://t.co/OcdErXPVN1
1784605716856398225,Garong timah mana takut dengan pajak. BANGSAT https://t.co/se5QLLzy49
1784989938628677996,Dia sendiri yang ngomong bukan saya. Rakyat yang harus mikir dan harus bayar pajak tepat pada waktunya begitu kan jeng Sri...TERBAIK DUNIA ? https://t.co/aSv1uwNAEO
1785651252409594043,Gaes yang pada kerja di LN dan incomenya bukan dari Indonesia -- kalian masih kena pajak di Indo ngga sih?
1786059301599183189,Viral Video Pria Robek Tas Hermes Gegara Dipaksa Bayar Pajak Rp 26 Juta Netizen: Mau Cepat Kaya Kerja di Bea Cukai! https://t.co/V9MiMDqaw6
1785862424106799203,@Artic_monkey12 Salah satu ciri negara gagal : menerapkan pajak dalam segala hal
1783470255383437666,Usul pak @prabowo Saya mantan pendukung AMIN Mohon Nanti Semua Subsidi Dicabut Saja Pak Tarif2 &amp; Pajak Dinaikan Demi Terlaksananya Pembangunan IKN Proyek Strategis Nasional Serta Lancarnya Membayar Utang Negara. Saya Akan Tegar dan Berjiwa Besar Demi Bangsa dan Negara. 
1783526571783184855,apa si kak aku udh pusing bgt mikirin hukum pajak jgn clue ckue gini https://t.co/IvsXGw1aQC
1784647103064715416,Bagus. Negara dan pejabat harusnya berterima kasih kepada rakyat yg mengeritik bukan dibenci diasingkan dicaci maki bahkan ditangkap krn para pengeritik tsb sdh bayar pajak utk gaji pjbt tapi masih mau berkorban utk membantu pemikiran kepada pejabat yg dia gaji.
1784456963096809624,- Transparan. Ketika pengecekan barang penetapan pajak cukai maupun sanksinya - Buat regulasi khusus untuk barang hadiah masa dapet hadiah malah suruh bayar - Sanksi administrasi yg lebih masuk akal dan transparan - Fast respon All clear.
1785364535064547827,@yusuf_dumdum adakah pejabat yg lulus ujian dunia? -harta -tahta -gendaan https://t.co/kipnRRygzP
1785210999135711528,Testimoni Polres Tapin telah melaksanakan sosialisasi tentang cara membayar pajak yang benar. https://t.co/RKXmC3IEwB
1784473718112276632,Sehubungan dengan UU yang baru mungkin yth. pak @prastow bisa bantu buat proses pengembalian lebih bayar pajak saya tahun 2023 kemarin. Udah diminta berkas dari Maret sampe sekarang gaada kabar udah telepon KPPNnya juga ga diangkat balas email dan wa petugasnya pun gadirespon https://t.co/89tQDfsdeP
1785319409399337341,Wongndeso Makan Gratis Dirumahnya Masing2 Dijamin Prank2 Duit Utang Hampir Tembus Rp 8500 Triliun Rakyat Juga Yg Bayar Pajak !
1785149342900510807,@kompascom Lu bayangin bayar pajak buat biayain sunatan cucu menteri emang kurang ajar 
1786020662597018041,Rakyat Jelata mensubsidi orang Kaya!! Luar binasa Opung LBP. Pengguna kendaraan konvesional ( Tukang ojek dll ) dinaikkan pajak untuk kereta api cepat yg kebanyakan digunakan oleh orang2 kaya/mampu. ================== #GANTARI #MilitanNKRI ️🇲🇨️ https://t.co/49aDHbJ70g
1783763667550695744,Open ya - Konsultasi/Bimbingan Skripsi/TA Pajak Akuntansi - Joki judul TA Pajak Akuntansi - Joki TA Pajak Akuntansi - Joki Laporan Magang Pajak Akuntansi WA https://t.co/fXQAL86uFb DM JARANG BUKA https://t.co/KFYbZzOAGA #zonauang #jokipajak #jokiakuntansi https://t.co/ZDZX3mplMi
1784116327655059593,@kompascom Kalau pekerjaannya hny sekedar menjalankan kebijakan digaji UMR saja sdh cukup krn tdk bgtu bermanfaat buat bangsa malah jadi beban APBN &amp; memberatkan pembayar pajak.
1785342589727895748,Waktu itu ada salah 1 tentara pajak debat sama gue. Dia ngomongnya : duit lo yang masuk ke negara gak seberapa dan gak bakal nyampe ke gaji gue Broooooo biarpun 00000 1% pun gaji lo itu ada duit gue 
1784041234685935895,@islah_bahrawi krn kalah bersaing jadi negara enterprise macam singapore skrg gangguin entrepreneurship warganya. pdhl wargany kreatif cari nafkah mandiri msh aj digangguin sm pejabat2 yg justru cr nafkahnya dr APBN alias makan pajak dari pelaku2 industri kreatif. ingat siksa kubur. https://t.co/76SW4r9rtu
1783318504198033487,need joki artikel analisa putusan tttg hukum pajak cb reply keseluruhan di harga brp #zonaba #zonauang
1783892979108987028,Need joki paper penelitian pajak bikin bab 1 doang secepat mungkin #jokitugas #zonauang
1785313028654977339,@catchmeupid https://t.co/hphP8lPOzs Foto tampang anaknya yg pake duit pajak rakyat untuk skincarenya ultah anaknya dam renov rumahnya
1783441210004402600,[SURVEI KEPUASAN] Halo #KawanPajak KPP Pratama Bengkulu Dua meraih poin 98 50% dalam survei tingkat kepuasan masyarakat dalam pelayanan dan penyuluhan. https://t.co/Ek4ej7FAh3
1784070172372033806,#PerjuanganBP2MIUntukPMI telah diusulkan oleh @Kepala_BP2MI dg mengajukan peningkatan nominal bebas pajak bagi barang2 pekerja migran Indonesia https://t.co/wzazkqsn2i
1784512222229922205,Ini belum ada apa² nya dibandingkan dgn besarnya pajak saat penguasa baru berkuasa....lihat saja nanti. Rakyat kecil hanya bisa berteriak tanpa bisa berbuat apa². Salah satu penyebabnya krn masalah UTANG. Bunga utang berjalan tinggi sedangkan utang baru sulit didapat. Catat.
1784415389432352901,Ada. THPnya pangkas aja semua. Enak aje udah gaji dan tunjangan gede nindes pajak cukai dkk pake aturan tida adil korupsi belakang2 yang disuruh mikir solusi tetap rakjel.
1783465976195072176,Dpt edaran soal penghitungan pajak penghasilan dokter utk 2024. Ngeri...ngeri...ngeri... Dgn yg sistem skrg potensi lebih bayar itu pasti terjadi. Dgn sistem baru kudu nabung siapin duit utk bayar kurang bayar nya. Getokannya berasa di akhir tahun 
1784740678389702780,APA-APA DIPAJAKIN!!! Jika ada orang yg memelihara tuyul ngepet atau pesugihan memiliki penghasilan dan pendapatan sangat besar apakah mereka juga kena pajak pendapatan?? Colek @DitjenPajakRI #Ngik
1783145726580830270,Kasih pernyataan soal sejarah mestinya berketerangan waktu. Daendels anggarin upah utk proyek Jalan Raya Pos sampai Karangsembung ga berarti kerja rodi (heerendiensten) ga ada. Itu dulu komplementer setoran pajak kpd penguasa. Turunannya masih ada hingga kini: kerja bakti.
1784046999123440105,Yang bisa joki pajak PPH 21 PPH POTPUT PPH OP #zonauang #zonajajan
1784143824106967057,@AghaarXx Tolong bedakan pajak &amp; upeti. Hadits disini lebih condong ke upeti dimana hasil bumi pd zaman dahulu diberikan ke raja TANPA adanya timbal balik ke rakyat sdgkan PAJAK digunakan untuk keperluan negara bagi sebesar2ny kemakmuran rakyat.
1784586386173239694,TERLALU MEMBANGGA KAN DIRI KELEWAT SOMBONG .NANTI KETAHUAN GELAR AKEDEMIK NYA PALSU .PAJAK CICIN BARANG MEWAH pajak nya SUDAH DI BAYAR APA BELUM ? https://t.co/8JN8p63ITf
1785179163588219335,@myonlyZahra Kita jogetin aja biarkan mereka yang bayar pajak... ok gass ok gass... #RevolusiRakyatBelaNKRI #RevolusiRakyatBelaNKRI 🆘🆗
1785264940405993595,Pajak rakyat buat gaji sampah kayak dia. Udah mesum curang/ga adil lagi
1783260965611753733,Jadi pengingat agar kita rajin bayar pajak ada kebahagiaan seorang cucu yang dipertaruhkan https://t.co/63e647D4Fm
1783350963056857382,X : Lo udah kontribusi apa buat negara...? Y : Gue bayar pajak tiap hari buat negara untuk kasih makan penguasa. 
1783684510133227946,BBM NAIK LISTRIK NAIK SEMBAKO NAIK TOL NAIK PAJAK NAIK DOLLAR NAIK RUPIAH HANCUUR. Pertanda apa ini?
1783036348032856283,Kantor w baru potongan pajak THR bulan ini dan gua hampir pingsan liat slip gajii astagfirullahhhh negara dzoliiiimmm gak ikhlaaasssssss semoga pemptong pajak dipanggang di akhiraaattt 
1784041787927175256,Hukum atas pencurian arca serta misterinya meninggalnya Pak Lambang. Oh ya sama penunggakan pajak di Swiss.
1784071012948316625,Kepala BP2MI Benny Rhamdany Sudah Mengajukan Usulan Peningkatan Nominal Benas Pajak Barang PMI @Kepala_BP2MI #PerjuanganBP2MIUntukPMI https://t.co/JQEQ5pj6UT
1784297131995783562,Yang nggak pernah gw pahami adalah konsep bayar pajak masuk untuk barang hadiah. 100 juta dari 300 juta berarti bayar pajak masuknya 30 persen lebih. Padahal buat dapet barang itu kita nggak belanja nggak mengeluarkan uang nggak bertransaksi dengan mata uang luar mana pun.
1783140810135044270,Bisa ga usah bayar pajak dulu? Aku ga punya uang.
1784476150938701961,[LAPOR SPT] Halo #KawanPajak! KP2KP Manna telah melaksanakan kegiatan bertajuk Kampanye Lapor SPT di wilayah Taman Merdeka Manna Sabtu (30/3). Kegiatan ini bertujuan untuk mengingatkan Wajib Pajak atas kewajiban Pelaporan SPT Tahunan. @PajakBeLa @PajakBengkulu2 https://t.co/3jAqli9Bpw
1783679906679050610,Open joki sertifikasi Pajak : BREVET A B C CITA CTP CTT DLL bisa langsung WA https://t.co/IrVYJ1z4gx DM GA PERNAH BUKA https://t.co/HI4cGQTdTQ #jokitugaskuliah #jokipajak #jokiakuntansi #zonauang https://t.co/59MQSJerBF
1784461154406047921,Burung burung apa yg menarik pajak? Burung Beo cukai
1783466086685635042,Sebagai tukang ojek yang mendukung AMIN dengan slogan PERUBAHANNYA dengan ini siap dengan perubahan: 1. Semua jenis Pajak dinaikkan 2. Semua harga bahan pokok dinaikkan. 3. Subsidi dihilangkan 4. Biaya tranportasi pendidikan dan kesehatan dinaikkan. SAYA TIDAK AKAN MENGELUH
1784417863694262733,Negara mau di kasih uang pajak kok ra gelem.? @DivHumas_Polri permudah yg taat bayar pajak kendaraan dong kita juga pengen jadi warga negara Indonesia yang baik.
1785572366103527571,Gak ikhlas poll madt bayar pajak buat penerima kipk hedon sana main tenis traveling yang sini masih mainin cupank 
1783812405031739780,Kalau dapat bantuan berupa alat dari luar negeri ternyata kena pajak juga toh? Dapat Bantuan Alat untuk SLB dari Korea Ditagih Ratusan Juta oleh Bea Cukai https://t.co/Vubzstip3G https://t.co/TuMbt7zB8x
1784440127374446772,Gpp pajak gue yang 100% biayai hidup dan pendidikan mereka https://t.co/bGvgGR4v03
1784451640399196303,NAMBAHIN! Waktu transfer dana penelitian dari UGM ke Unhas kami kena potongan pajak yang lumayan besar (lupa pastinya berapa). Pas ditanya masa iya dana penelitian dipotong pajak jawabannya cuma Memang peraturannya begitu . Gimana mau maju coba?
1785638087881810367,Ditjen Pajak Kemenkeu teken kerja sama dengan Pusat Polisi Militer (Puspom) TNI untuk meningkatkan kepatuhan pajak. https://t.co/lXJZtN7vtj
1785284840130224340,Makanya jgn suka gegayaan touring2 pake moge bodong.. sdh ga berkah pake jalan yg dbiayai uang rakyat tp ga mau byr pajak moge.
1785279367276638352,@fotodakwah Masih pake jalan dari hasil pajak kah satu orang nih? Dikasi akal kok yh ngk dipake yah? Pindah ke gunung aja pak jauh dari yang kalian haram haram
1784194326912029030,@innovacommunity Harga asli innova sebelum pajak berapa min?
1785524424260964784,@korantempo Setahu saya masih banyak bisnis pejabat2 dan oligar yg minta korting pajaknya di kemenkeu ... hasilnya akumulasi penggelapan pajak dan pencucian uang 2009 sd 2022 hasilkan korupsi 349 T di kemenkeu ... Masih percaya kah pda lembaga korup ... ?? https://t.co/L5TBmHBH9n
1785188832146808886,Wuahahahahahaha wong kene dikon ko Jerman yo jelas siap. Wong jerman siap ra ko wong kene? Pajak mbayar tp ngene2 ae
1784070088552792202,Apresiasi untuk Usulan tambahan nominal bebas pajak barang PMI telah diusulkan oleh BP2MI ke Presiden Joko Widodo. Tetap beri yang terbaik bagi pekerja migran Indonesia. @bp2mi_ri @Kepala_BP2MI #PerjuanganBP2MIUntukPMI https://t.co/Ygwt5uHFIH
1784605109546356808,TV swasta beli hak siar itu pakek duit. Kalo mereka mengharap untung dari pembelian itu sangat wajar. Publik mestinya marah sama TVRI tv negara yg dibiayai pajak warga. TV negara tapi untuk event2 besar olahraga begini malah gak berguna. Bubarin aja.
1784042030194467112,Kemenkeu Gelar Jumpa Pers terkait Heboh Beli Sepatu Rp10 juta Pajak Rp31 Juta !! https://t.co/G0OmQ1hpWu #kabarfaktual #Kemenkeu #Pajak #Srimulyani
1784419175643169175,I'm sorry but * BUMN rugi terus * Pajak orang kaya tak berhasil dipungut * Penerimaan cukai terbatas dan ragu nambah komoditas kena cukai * Kecolongan bea masuk bulk importer * (tolong ditambahi apa lagi) Solusinya tidak terdapat di nambahin pajak dan bea masuk warga biasa.
1783870961907044480,Contoh kongkrit aturan yg bikin warga males bayar pajak. Ribet dan gak jelas.
1784466912988278804,Udahnya digaji pake pajak terus masih minta masukan. Lo digaji buat ngapain donk?
1785129245523730878,Tertahan(?) tapi memang mental priyayi selalu melingkupi oknum2 yg merasa di bayar Negara lupa klo negara dibiayai pajak Rakyat lupa bagaimana @smindrawatii @KemenkeuRI kelabakan saat tagar #stop bayar pajak merangkak naik krn ulah priyayi. Rakyat punya kekuatan jika bersatu!
1784070989942591762,#PerjuanganBP2MIUntukPMI @Kepala_BP2MI : Peraturan untuk Pekerja Migran Indonesia atau barang pekerja migran diberikan relaksasi pajak 1.500 dolar AS dalam 1 tahun Bisa dibagi dalam 3x Selain itu kelebihan pengiriman tidak dimusnahkan tapi akan masuk kategori umum @RstmBcl https://t.co/sE7pIVeudH
1785236560134521140, Harley yang Alami Kecelakaan di Probolinggo Bodong Turut berduka atas musibah yang terjadi Sebuah pelajaran bagi kita yang masih sehat wal afiat segar bugar agar segera memenuhi kewajiban bayar pajak supaya nggak dibuat malu oleh berita begini. https://t.co/BnK8nnTQuB
1784069968264384784,Semangat terus semoga lancar dan terealisasi #PerjuanganBP2MIUntukPMI https://t.co/nWr2wt53rh
1784581900906164610,@tikanabb @boonaku @prastow @beacukaiRI Oalah tidak berlaku surut ternyata ya? Kita bayar pajak untuk menggaji pejabat yg menyusahkan kita sendiri.
1784118327104991451,@AghaarXx Lalu kenapa kesultanan Ottoman memungut pajak? Padahal dilarang rasul
1784484759680549169,Jadi ingat kejadian pajak cukai piala award Flash Game Summit kepada Toge Productions itu kan 2013 ya. Udah lebih dari satu dekade ternyata dan keluhannya masih sama.
1785582001703326061,@maman1965 Saya tinggal di lingkungan lulusan STAN..teman banyak pegawai pajak maupun bea dan cukai..kalau mau tahu main kerumah saya..nanti saya kasih tahu seperti apa tajir nya mereka meski baru berkarir satu tahun..
1783040443267342631, Yuk bisa yu realisasikan narasi genjotan pajak itu depan stand mirror - (close account) #tellonym https://t.co/SjFEh8PAYB
1784866303355859253,PAK PAJAR KEJAR ! 10000 X PAJAK MEREKA Lihat video 𝘿𝙖𝙞𝙡𝙮 𝙉𝙚𝙬𝙨 𝙞𝙙! #TikTok https://t.co/34YPHPa0Fx
1783000225587884365,@IkhwanMetal @realfedinuril Itungan sedikit dari mana bang? Bukannya bayar pajak sesuai dengan porsinya ya? Penghasilan besar pajaknya jg besar. Pun sebaliknya. Belum pajak yg tidak terasa PPn contohnya. Mau kaya mau miskin tetep kena 11%. Nggak ada korelasinya sama boleh kritik atau tdk.
1785148318458532244,Beredar Isu Ada Program Pemutihan Pajak Kendaraan Bapenda Kepri Tegaskan Informasi Tersebut Tidak Benar #pajakkendaraan #kepri #Bapenda https://t.co/BD6YT4DE3U
1784120598601609627,@AghaarXx lantas bagaimana negara bekerja kalau pajak gk dipungut?
1785756890770833855,@prastow Klarifikasi dong pak Massa duit pajak dan cukai kita dipake kalian buat bayar2in mahal buzzer gini?? Resourcenya ga dialokasikan ke biaya perbaikan sistem aja pak??? https://t.co/rVeucDg0uu
1784228149540315163,Kunjungi Bapenda Makassar Bapenda Denpasar Lakukan Studi Komparasi Pendataan Potensi Pajak Daerah https://t.co/nQQt3B0SXB #Denpasar #News #BadanPendapatanDaerah
1783767146050584916,@kumparan Baru tau barang sumbangan n hibah dipajakin.. Beras bansos sdh bayar pajak belum tuh ?.. https://t.co/Kb7umXEmo4
