created_at;id_str;full_text;quote_count;reply_count;retweet_count;favorite_count;lang;user_id_str;conversation_id_str;username;tweet_url
Fri Mar 01 22:50:26 +0000 2024;1763698337793151015;"@SaidmahuS @AgusYudhoyono @kem_atrbpn Jadi inget kata @mohmahfudmd "Malaikatpun akan jadi Iblis ... #DukungHakAngketDPR https://t.co/vpuD1USlIH";0;0;0;0;in;2781735859;1763004437109539306;SantriBaholak;https://twitter.com/SantriBaholak/status/1763698337793151015
Fri Mar 01 22:47:52 +0000 2024;1763697692784624077;"@AgusYudhoyono @kem_atrbpn Baru 8 bulan yah Mas, gimana kalau 5 tahun #DukungHakAngketDPR";0;0;0;0;in;2781735859;1763004437109539306;SantriBaholak;https://twitter.com/SantriBaholak/status/1763697692784624077
Fri Mar 01 22:46:37 +0000 2024;1763697379176509716;"@tvOneNews Langgar terus !!! Hukum kalian permainkan #DukungHakAngketDPR";0;0;0;0;in;2781735859;1763185637665157240;SantriBaholak;https://twitter.com/SantriBaholak/status/1763697379176509716
Fri Mar 01 22:45:31 +0000 2024;1763697100599267756;"@abu_waras Khusnudzan aja Bang... mungkin dia kena DB jd gak makan Nasi lg  #DukungHakAngketDPR";0;0;0;0;in;2781735859;1763078563073556852;SantriBaholak;https://twitter.com/SantriBaholak/status/1763697100599267756
Fri Mar 01 22:44:05 +0000 2024;1763696740816101469;"@Fahrihamzah Kadang ilmu yg luas bisa mengalahkan hati nurani Bro...  #DukungHakAngketDPR";0;0;0;0;in;2781735859;1763241693778989263;SantriBaholak;https://twitter.com/SantriBaholak/status/1763696740816101469
Fri Mar 01 22:29:13 +0000 2024;1763692997823324520;"@kegblgnunfaedh Gak heran sih,, Pernah juga dulu jadi santri pondok, emang isinya jarang banget orang yg bener² cari ilmu, 70% menurut gua isinya orang nakal, bebal, terpaksa dll. Kalo ada yg berantem ngeri karna banyak jagoan haha🤣";0;0;0;1;in;1646979474540613632;1763391751149236646;Aljeira;https://twitter.com/Aljeira/status/1763692997823324520
Fri Mar 01 22:27:38 +0000 2024;1763692602359177270;"Alhamdulillah wa Barokallah Tambahan utk beli beras santri  Jazakillah Khoir 🤲  Sabtu, 2 Maret 2024 1. Buk R.S : 300rb 2.....? 3.....?  Terkumpul: 3.635.000,- (279 Kg) Kebutuhan: 121 Kg lagi  WA:085282366350 BRI:5254-01-016302-53-7 An.Yayasan Darul Fatah Hidayatullah https://t.co/C8JZYuXjni";1;0;0;2;in;969128087827836928;1763692602359177270;FarisLangkat;https://twitter.com/FarisLangkat/status/1763692602359177270
Fri Mar 01 22:18:38 +0000 2024;1763690337040761124;"@kegblgnunfaedh Kenapa sihhhh orang2 kriminal ini buka santri lg sebut nya dn knp d kah masker dbuka biar orang2 tau takutt ntr anak gadisx tiba2 dekat wahhhh bs jd samsak ini mah";0;0;0;0;in;1269878374253527042;1763391751149236646;riskaamaliav;https://twitter.com/riskaamaliav/status/1763690337040761124
Fri Mar 01 22:05:46 +0000 2024;1763687095997169725;"@tanyarlfes Ini emang terjadi di ortu aku, fyi umur 16 th ibu aku dijodohin dgn abi. Menikah disaat ibu aktif2nya berorganisasi dan mondok sbg santri teladan. ibu tipikal yg openminded anak muda bertalenta dan gigih harus mengakhiri mimpi-mimpinya utk menikah. kalo org jaman dulu-";0;1;0;0;in;1098891409581428736;1763360698590249431;dinosaurusrawww;https://twitter.com/dinosaurusrawww/status/1763687095997169725
Fri Mar 01 21:45:07 +0000 2024;1763681901041295474;"Yok bisa yok Segera tercukupi InsyaAllah 🤲  Ngajak 144 orang lagi, utk infaq 10rb/Orang  Infaq utk kebutuhan Beras santri";0;0;0;0;in;969128087827836928;1763681901041295474;FarisLangkat;https://twitter.com/FarisLangkat/status/1763681901041295474
Fri Mar 01 21:43:35 +0000 2024;1763681514494320727;"[LIVE] IMAN KEPADA HARI AKHIR || SYAFA'AT - Ustaz Abu Ayyub Arif Usman Anugraha hafizhahullah https://t.co/t4mILvJznA https://t.co/0Hfi72MTUX";0;0;0;0;in;1678416668152807429;1763681514494320727;SantriMengaji_;https://twitter.com/SantriMengaji_/status/1763681514494320727
Fri Mar 01 21:36:29 +0000 2024;1763679726567407924;"lucu bgt pada kepincut santri";0;0;0;0;in;1378861408603971584;1763679726567407924;nayeskolaks;https://twitter.com/nayeskolaks/status/1763679726567407924
Fri Mar 01 20:14:18 +0000 2024;1763659047038075105;"@ferrykoto @okkymadasari Mbak, buktikan temuan tim riset Pesantren mana santri yg terima 1jt/ org utk pilih 02 n pimpinan Pesantren nya  yg trm lbh besar. Nilai sgtu sangat besar n Fantatis . Kyai Khos yg sekelas Rois Am/ Ketum PBNU / ketum Muhamadiyah / Gus MUS yg mgkn ada nilai segitu.";0;0;0;0;in;1749456050389143552;1763154746498851233;Ning_Rita18;https://twitter.com/Ning_Rita18/status/1763659047038075105
Fri Mar 01 19:59:23 +0000 2024;1763655291873497153;"Walaupun pelakunya udah diamanin tapi entah kenapa berulang kali kejadian yang kayak gini tuh terulang dan ini tuh berderet lohhh kasusnya baru aja kasus legolas sama kasus santri tewas dirundung senior";0;1;0;0;in;1674734363727237121;1763655291873497153;RajaRamadhya;https://twitter.com/RajaRamadhya/status/1763655291873497153
Fri Mar 01 19:54:37 +0000 2024;1763654094265422053;"@m00nlovers2 @kegblgnunfaedh mudabbir santri kelas 11, bisa cari di youtube film pendek mudabbir gontor";0;0;0;0;in;1333159595603214336;1763391751149236646;yarwe_;https://twitter.com/yarwe_/status/1763654094265422053
Fri Mar 01 19:16:36 +0000 2024;1763644527326470523;"Begini cara kalian @prabowo ikut kontes pilpres.sogok santri 1 juta per org @bawaslu_RI Diam aja .sontoloyo  https://t.co/OkQQG86D5X";0;0;0;0;in;1539991395280494598;1763644527326470523;AccIrwanayah;https://twitter.com/AccIrwanayah/status/1763644527326470523
Fri Mar 01 18:58:13 +0000 2024;1763639897397846295;"Alangkah baiknya kalau ulama bertindak dengan fungsinya, janganlah ikut campur dengan Politik, ajarkan santri dengan cara yang beradab dan jangan mengotori gelar Ulama anda.";0;3;0;2;in;1645817665662115842;1763639897397846295;sandyalfia96694;https://twitter.com/sandyalfia96694/status/1763639897397846295
Fri Mar 01 18:57:24 +0000 2024;1763639692824904087;"@AbrSamad Ya allah ..bener2 fitnah,sebobrok itukah para santri mau disuap.kami di daerah saja iklash mencoblos 02 .dan asli president dri era reformasi tk pernah ada serangan fajar. Kalau pilkada rata2 main serangan fajar. Memihak boleh.fitnah jangan.";0;0;0;0;in;1635170214110437376;1762410676696572299;AdiMasta4;https://twitter.com/AdiMasta4/status/1763639692824904087
Fri Mar 01 18:52:38 +0000 2024;1763638494386176276;"@SitiMua98339951 @Kimberley_PS08 Kamu tahu apa tentang dunia pesantren..? Saya ada pesantren, tak satupun santri yang terima uang,";0;0;0;1;in;1511952083439996928;1763291491110404395;MukarromahNur78;https://twitter.com/MukarromahNur78/status/1763638494386176276
Fri Mar 01 18:33:45 +0000 2024;1763633743464734992;"@xdennnyxx Owh njenengan salah satu wali dari santri yaa";0;1;0;0;in;1475391330004385796;1763632715059155375;cilokdpngang;https://twitter.com/cilokdpngang/status/1763633743464734992
Fri Mar 01 18:25:37 +0000 2024;1763631696552038682;"Hadirilah dan Sukseskanlah !  “Tata cara Pemulasaraan Jenazah Sesuai Ajaran Rosululloh” di ABS (Amal Bakti Santri) Kubro Ke-33.  __________  #abiihya  #ammisyihab  #abskubroke33  #amalbaktisantri  #trainingjenazah  #nurulharomainpujon  #enhatv https://t.co/4uPr6MTz9W";0;0;0;0;in;1743484004966543360;1763631696552038682;enha_tv;https://twitter.com/enha_tv/status/1763631696552038682
Fri Mar 01 18:14:47 +0000 2024;1763628967054217607;"@kegblgnunfaedh Yaa kiyai pondoknya maluu lahh wkwkwk , sebenarnya banyak pondok yang dimana senioritas didalamnya lebih kentel ketimbang di sekolah sekolah negeri , lu bakal ngeliat anak baru nyuci pakaian santri lama , makanan paginya di ambil, kekkerasan di pndok lebih ngeri anjjir";0;0;0;0;in;1571355406664085505;1763391751149236646;AgungLaskar3;https://twitter.com/AgungLaskar3/status/1763628967054217607
Fri Mar 01 18:10:18 +0000 2024;1763627838807396600;"YaAllah, capek";0;0;0;0;in;249087516;1763627838807396600;santriska;https://twitter.com/santriska/status/1763627838807396600
Fri Mar 01 18:00:02 +0000 2024;1763625256030179531;"Pesantren masih menjadi salah satu lembaga pendidikan yang diminati masyarakat. Namun mengingat banyaknya kejadian tak mengenakkan yang dialami santri, memilih pesantren perlu dilakukan dengan hati-hati. https://t.co/vZ7OlYXIp0";0;0;0;0;in;1186946650595418116;1763625256030179531;voidotid;https://twitter.com/voidotid/status/1763625256030179531
Fri Mar 01 17:57:00 +0000 2024;1763624495041093989;"@icharis Alhamdulillah siap usaha lain mas.. tujuan utama tetap mengajar apapun kondisinya.. Maaf saya hanya Guru Madrasah Tsanawiyah swasta dan Dana BOS digunakan untuk membantu biaya Pendidikan bagi santri yang kekurangan bukan kelaparan atau kurang gizi.";1;3;1;8;in;1204275354900168705;1763357267234320551;el_ehek;https://twitter.com/el_ehek/status/1763624495041093989
Fri Mar 01 17:54:28 +0000 2024;1763623854797365404;"@Tama70945230 Montok teteknya";0;0;0;0;in;1674723773214490629;1763520013942858124;Butuhbelaian67;https://twitter.com/Butuhbelaian67/status/1763623854797365404
Fri Mar 01 17:31:54 +0000 2024;1763618178138284154;"@ralucublass Koplak si Dedy ini,gak semua Rakyat Pake skincare,Jutaan santri di ponpes kecewa dgn Statement ini,Rakyat miskin beli beras susahau beli skincare";0;0;0;0;in;755392060769710080;1763547905355641266;alsinkqy;https://twitter.com/alsinkqy/status/1763618178138284154
Fri Mar 01 17:29:48 +0000 2024;1763617649505054841;"Ini lah kenapa gue ga setuju kalau anak w di pesantrenin. Ngeri ada bgini... Biasanya kalau santri Wati ada yg bgini tapi ga ganass sampe ngebunuh. mungkin emang ga ke ekspos aja";0;0;0;0;in;1088297797709836288;1763617649505054841;kucinug;https://twitter.com/kucinug/status/1763617649505054841
Fri Mar 01 17:13:56 +0000 2024;1763613656372355419;"@setimlucu cuuuiiiihhh!!!";0;0;0;0;in;1490300823485960193;1763483135956898145;agungbudia2;https://twitter.com/agungbudia2/status/1763613656372355419
Fri Mar 01 17:06:09 +0000 2024;1763611698546745744;"Gus Fatihunnada Pengasuh Ponpes yang Cengar-cengir di Rumah Duka Santri Jadi Sorotan https://t.co/fNrHGsUfs3 #trending";0;0;0;2;in;41730943;1763611698546745744;VIVAcoid;https://twitter.com/VIVAcoid/status/1763611698546745744
Fri Mar 01 17:05:58 +0000 2024;1763611650794590264;"@kegblgnunfaedh Santri sekarang feed bgt anjeng tulang gua Ampe geser dll belom perkara karena lewat ga permisi doang Ama kakel, mau dilawan? Senioritas hahaha";0;0;0;0;in;1560185029807841281;1763391751149236646;panggilajhzet;https://twitter.com/panggilajhzet/status/1763611650794590264
Fri Mar 01 17:04:59 +0000 2024;1763611401619128419;"i'll coin a new word: "santricel", from santri + incel";0;0;0;0;en;1431283503702831107;1763611401619128419;syahrulhid;https://twitter.com/syahrulhid/status/1763611401619128419
Fri Mar 01 17:04:26 +0000 2024;1763611263110963708;"@NyaiSaripah5 Tas di jinjing anaknya di antepin";0;0;0;0;in;167368101;1763370199338635375;Acengnasir;https://twitter.com/Acengnasir/status/1763611263110963708
Fri Mar 01 17:04:19 +0000 2024;1763611236451717244;"https://t.co/JdWQ676DWj";0;0;0;1;zxx;1717596809093083136;1763611236451717244;bang_ubay17;https://twitter.com/bang_ubay17/status/1763611236451717244
Fri Mar 01 16:59:13 +0000 2024;1763609950931333202;"@abu_waras capek....ngos-ngosan.....engaaappl🤣🤣";0;0;0;1;in;1490300823485960193;1763562038033518656;agungbudia2;https://twitter.com/agungbudia2/status/1763609950931333202
Fri Mar 01 16:52:53 +0000 2024;1763608356504363020;"@TSolihien Udah pada ubanan juga ya kawan² ku";0;0;0;0;in;167368101;1763264990620893340;Acengnasir;https://twitter.com/Acengnasir/status/1763608356504363020
Fri Mar 01 16:50:36 +0000 2024;1763607784871133381;"@lampu_merahkita kurikulum merdeka!!";0;0;0;0;in;1490300823485960193;1763328807954714942;agungbudia2;https://twitter.com/agungbudia2/status/1763607784871133381
Fri Mar 01 16:49:22 +0000 2024;1763607472567377978;"@RagilSemar https://t.co/YGgKoQNjYr";0;0;0;0;qme;1490300823485960193;1763375229215355229;agungbudia2;https://twitter.com/agungbudia2/status/1763607472567377978
Fri Mar 01 16:43:51 +0000 2024;1763606084298940555;"@KompasTV dobol!!";0;0;0;0;und;1490300823485960193;1763345711616471509;agungbudia2;https://twitter.com/agungbudia2/status/1763606084298940555
Fri Mar 01 16:41:13 +0000 2024;1763605423926694376;"@convomfs kurikulum merdeka!!";0;0;0;0;in;1490300823485960193;1763421980584542685;agungbudia2;https://twitter.com/agungbudia2/status/1763605423926694376
Fri Mar 01 16:39:45 +0000 2024;1763605051044671589;"@kegblgnunfaedh kurikulum merdeka!!";0;0;0;0;in;1490300823485960193;1763534075145646441;agungbudia2;https://twitter.com/agungbudia2/status/1763605051044671589
Fri Mar 01 16:38:58 +0000 2024;1763604856554820042;"@Metro_TV okeee gaassss!!!🤣🤣 https://t.co/YumDm0gcNs";0;0;0;1;nl;1490300823485960193;1763544512700563688;agungbudia2;https://twitter.com/agungbudia2/status/1763604856554820042
Fri Mar 01 16:38:54 +0000 2024;1763604840163504473;"@Andiarief__ Rame² jadi penjilat";0;0;0;0;in;167368101;1763431593736302824;Acengnasir;https://twitter.com/Acengnasir/status/1763604840163504473
Fri Mar 01 16:38:00 +0000 2024;1763604610575708538;"@Angelo017232717 @dfspooh @didilman2 @kurawa 😑 Lah situ tutup mata sama ponpes yg banyak ustadz &amp  Santri yg baik. Pengennya liat yg jelek jeleknya doang.";0;1;0;0;in;1399614848678305801;1761760324854923585;oman_opik;https://twitter.com/oman_opik/status/1763604610575708538
Fri Mar 01 16:37:54 +0000 2024;1763604586512953525;"@soyaaaraaa Dang de bojo";0;0;0;2;in;1197144402189119489;1763465308008784248;Santri_Gazebo;https://twitter.com/Santri_Gazebo/status/1763604586512953525
Fri Mar 01 16:37:06 +0000 2024;1763604384829845661;"@sosmedkeras Itu dimana? Santri apa anak sekolah?";0;0;0;0;in;1725940991964934144;1762484577161904600;RasyaRafae34169;https://twitter.com/RasyaRafae34169/status/1763604384829845661
Fri Mar 01 16:36:50 +0000 2024;1763604319419719967;"@BarBaro5_ @AgusYudhoyono @panca66 @TaufikRendusara @ajengcute16__ https://t.co/hZhHHiPBBn";0;0;0;0;qme;1490300823485960193;1763368093215314068;agungbudia2;https://twitter.com/agungbudia2/status/1763604319419719967
Fri Mar 01 16:36:20 +0000 2024;1763604193250799870;"Welek kakean polah.";0;0;0;0;in;1568575213700550658;1763604193250799870;alkhaidarr_;https://twitter.com/alkhaidarr_/status/1763604193250799870
Fri Mar 01 16:34:56 +0000 2024;1763603841319305725;"Se goblok gobloknya manusia di dunia ini adalah Israel!!";0;0;0;0;in;1568575213700550658;1763603841319305725;alkhaidarr_;https://twitter.com/alkhaidarr_/status/1763603841319305725
Fri Mar 01 16:34:48 +0000 2024;1763603805630083090;"@MasBRO_back sumur resapan buat ngumpet sm si Heru...🤣🤣";0;0;0;0;in;1490300823485960193;1763289081205911690;agungbudia2;https://twitter.com/agungbudia2/status/1763603805630083090
Fri Mar 01 16:33:35 +0000 2024;1763603502549664018;"@AbanggSayur @DKIJakarta @psi_id PJ Heru klelep.....🤣🤣🤣🤣";0;0;0;0;und;1490300823485960193;1763340285172719689;agungbudia2;https://twitter.com/agungbudia2/status/1763603502549664018
Fri Mar 01 16:23:24 +0000 2024;1763600940190543977;"@fluffyy_r @naniathekidd santri bodong ga hapal murid yesus";0;2;0;0;in;1102176889735528449;1763372806073631122;elmostfear;https://twitter.com/elmostfear/status/1763600940190543977
Fri Mar 01 16:23:18 +0000 2024;1763600912554365298;"@zainilghulam @hakimjayli Bukan air minum Santri";0;0;0;0;in;61385468;1763097095903580508;ansadad;https://twitter.com/ansadad/status/1763600912554365298
Fri Mar 01 16:22:08 +0000 2024;1763600618537791766;"Bik gayi hai Rihanna… Doesn’t it prove that she can do anything for money? So what are you trying to say???  Waise bhi har hari cheezz pak kar santri ya Laal ho hi jaati hai  Maybe she has realised her mistake…  Anyways MONEY is HONEY";0;0;0;0;en;74734727;1763600618537791766;MKS_Pahadi;https://twitter.com/MKS_Pahadi/status/1763600618537791766
Fri Mar 01 16:19:40 +0000 2024;1763600000297148689;"@vicuuuuuch santri hermano 🤩🤩";0;0;0;0;es;1134855096729296896;1763399411592266206;boludanosoy;https://twitter.com/boludanosoy/status/1763600000297148689
Fri Mar 01 16:17:40 +0000 2024;1763599495714275708;"@kegblgnunfaedh loh kan emang tugas pengajar, kalo udah pinter ngaji, nurut, gampang di atur mah ngapain dimasukin pondok, gak bertanggung jawab banget, mending tutup aja pondoknya kalo ngajar 1 santri yg susah diatur aja mainnya kekerasan";0;0;0;0;in;1489908269250670593;1763391751149236646;veyflowie;https://twitter.com/veyflowie/status/1763599495714275708
Fri Mar 01 16:14:42 +0000 2024;1763598748977139916;"Solusi untuk yg cari sarung batik bagus, murah &amp  top kualitasnya.  Sarung Urbant Proses: printing Bahan: Katun Prima mesres sanfores Ukuran: 120×225  Harga: 130.000  Sebelum dipakai dicuci dahulu ya.  Yg mau memberi bingkisan ke teman, karyawan/siapa saja  https://t.co/d8p9GOkThx https://t.co/Xe4L9rmRpF";0;0;0;0;in;869309543397834752;1763597901694189768;santri_keliling;https://twitter.com/santri_keliling/status/1763598748977139916
Fri Mar 01 16:14:10 +0000 2024;1763598615904506221;"Solusi untuk yg cari sarung batik bagus, murah &amp  top kualitasnya.  Sarung Urbant Proses: printing Bahan: Katun Prima mesres sanfores Ukuran: 120×225  Harga: 130.000  Sebelum dipakai dicuci dahulu ya.  Yg mau memberi bingkisan ke teman, karyawan/siapa saja  https://t.co/d8p9GOkThx https://t.co/wGta3RGBfx";0;1;0;0;in;869309543397834752;1763597901694189768;santri_keliling;https://twitter.com/santri_keliling/status/1763598615904506221
Fri Mar 01 16:12:37 +0000 2024;1763598223435001861;"Solusi untuk yg cari sarung batik bagus, murah &amp  top kualitasnya.  Sarung Urbant Proses: printing Bahan: Katun Prima mesres sanfores Ukuran: 120×225  Harga: 130.000  Sebelum dipakai dicuci dahulu ya.  Yg mau memberi bingkisan ke teman, karyawan/siapa saja  https://t.co/d8p9GOkThx https://t.co/ozCPqpnQO2";0;1;0;0;in;869309543397834752;1763597901694189768;santri_keliling;https://twitter.com/santri_keliling/status/1763598223435001861
Fri Mar 01 16:11:48 +0000 2024;1763598020682346849;"Solusi untuk yg cari sarung batik bagus, murah &amp  top kualitasnya.  Sarung Urbant Proses: printing Bahan: Katun Prima mesres sanfores Ukuran: 120×225  Harga: 130.000  Sebelum dipakai dicuci dahulu ya.  Yg mau memberi bingkisan ke teman, karyawan/siapa saja  https://t.co/d8p9GOkThx https://t.co/TLU31LEUYE";0;1;0;0;in;869309543397834752;1763597901694189768;santri_keliling;https://twitter.com/santri_keliling/status/1763598020682346849
Fri Mar 01 16:11:20 +0000 2024;1763597901694189768;"Solusi untuk yg cari sarung batik bagus, murah &amp  top kualitasnya.  Sarung Urbant Proses: printing Bahan: Katun Prima mesres sanfores Ukuran: 120×225  Harga: 130.000  Sebelum dipakai dicuci dahulu ya.  Yg mau memberi bingkisan ke teman, karyawan/siapa saja  https://t.co/d8p9GOkThx https://t.co/WdN1tWtRJL";0;1;0;1;in;869309543397834752;1763597901694189768;santri_keliling;https://twitter.com/santri_keliling/status/1763597901694189768
Fri Mar 01 16:03:33 +0000 2024;1763595944954896610;"@ItIsNowOrNeverr Harus dikalahkan sih idealisme semacam itu. Tidak menerima anak nakal kan sebenarnya itu semacam kriteria kelulusan ketika penerimaan santri. Kalau dia gak lulus di kriteria itu, yah gak diterima. Sama dgn syarat nilai misalnya, nilainya gak cukup, yah gak diterima.";0;0;0;0;in;1649025853685399552;1763546944658702702;amirulikram22_;https://twitter.com/amirulikram22_/status/1763595944954896610
Fri Mar 01 16:02:13 +0000 2024;1763595606176751653;"Monggo, yang cari kitab-kitab pesantren, tersedia  Info dan pemesanan ke https://t.co/d8p9GOkThx https://t.co/ez972fc5jI";0;0;0;0;in;869309543397834752;1763595477550043596;santri_keliling;https://twitter.com/santri_keliling/status/1763595606176751653
Fri Mar 01 16:01:42 +0000 2024;1763595477550043596;"Monggo, yang cari kitab-kitab pesantren, tersedia  Info dan pemesanan ke https://t.co/d8p9GOkThx https://t.co/34mZc20BRA";0;1;0;0;in;869309543397834752;1763595477550043596;santri_keliling;https://twitter.com/santri_keliling/status/1763595477550043596
Fri Mar 01 15:59:21 +0000 2024;1763594887403053315;"@Malangraya_info kurikulum merdeka!!";0;0;0;0;in;1490300823485960193;1763582138732171765;agungbudia2;https://twitter.com/agungbudia2/status/1763594887403053315
Fri Mar 01 15:57:43 +0000 2024;1763594475971195021;"@convomfs kurikulum merdeka....!!";0;0;0;0;in;1490300823485960193;1763479156686565813;agungbudia2;https://twitter.com/agungbudia2/status/1763594475971195021
Fri Mar 01 15:56:52 +0000 2024;1763594262032384308;"@MSMujab22 Partai gelora itu juga naik ngeri.. 🤣";0;0;0;0;in;1658131480747311104;1763560986404093996;shereen0404;https://twitter.com/shereen0404/status/1763594262032384308
Fri Mar 01 15:56:39 +0000 2024;1763594205153386735;"@blak42234 parah ya, nauzubillah, makanya kalau mau mondok itu harus bener-bener teliti sama pondok dan seisinya, julukan kota santri nggak menjamin 😌";0;0;0;0;in;1207134630622584833;1763561156181176821;mysql_tasha;https://twitter.com/mysql_tasha/status/1763594205153386735
Fri Mar 01 15:52:06 +0000 2024;1763593061945475325;"KPAI minta kekerasan berujung kematian santri di ponpes diusut tuntas https://t.co/l7ykP3UH47";0;0;0;1;in;18071520;1763593061945475325;antaranews;https://twitter.com/antaranews/status/1763593061945475325
Fri Mar 01 15:50:54 +0000 2024;1763592761595572413;"sejauh manakah kekerasan dijadikan sebagai solusi agar santri menjadi JERA?  🤔🤔🤔  #pondok  #ustad #pendidikan";0;0;0;0;in;1528648163862904832;1763592761595572413;rayhan_muarif;https://twitter.com/rayhan_muarif/status/1763592761595572413
Fri Mar 01 15:46:42 +0000 2024;1763591704668709213;"@sigitwid Mimpi";0;0;0;1;in;619506451;1763518676408701406;Imamsyafii08;https://twitter.com/Imamsyafii08/status/1763591704668709213
Fri Mar 01 15:43:36 +0000 2024;1763590921558638846;"Kabar Terbaru Santri Tewas Kediri, Pengasuh Ponpes Al Hanifiyyah Penuhi Panggilan Polisi https://t.co/t4tpJB9FYY";0;0;0;3;in;71436318;1763590921558638846;KompasTV;https://twitter.com/KompasTV/status/1763590921558638846
Fri Mar 01 15:43:01 +0000 2024;1763590777048097228;"Fakta Baru Kasus Tewasnya Santri Ponpes Al Hanifiyyah, Ternyata Korban Dianiaya Seniornya Selama 3 Hari  https://t.co/jcZ3V2FXV6   #reqnews #newsupdate #pondokpesantren #kediri #viral";0;0;0;1;in;567472100;1763590777048097228;requisitoire;https://twitter.com/requisitoire/status/1763590777048097228
Fri Mar 01 15:42:57 +0000 2024;1763590759478083882;"@Yha2n3 Kenapa ini ya?";0;0;0;0;in;167368101;1763100650328805687;Acengnasir;https://twitter.com/Acengnasir/status/1763590759478083882
Fri Mar 01 15:42:45 +0000 2024;1763590707045126600;"66 janji kampanye dia saja hanya terealisasi I (penetapan hari santri), blm lagi periode II kartu-kartu dan duit 11.000 triliun. Ngapa gak tunggu Gemoy yg punya janji? Lagian yakin apa kalo anak lo menang? Hadeww... Tunggu penetapan KPU saja kenapa sih !  https://t.co/Ig6QohiDEj";0;1;0;1;in;3580227492;1763590707045126600;YandraD31;https://twitter.com/YandraD31/status/1763590707045126600
Fri Mar 01 15:42:07 +0000 2024;1763590549960089966;"Santri di Sukabumi Ditemukan Tewas di Kamar Mandi Ponpes https://t.co/O09bo8hx6v #beritasatu #news #berita";0;0;0;0;in;154102750;1763590549960089966;Beritasatu;https://twitter.com/Beritasatu/status/1763590549960089966
Fri Mar 01 15:36:36 +0000 2024;1763589158755602737;"@Uki23 Inpoh PENTING dr @okkymadasari malah Santri per kepala dibayarin 1 juta rupiah ntuk milih 02. Parah luh Kang, kagak ajak2 aye, lumayan amat tuh 1 jeti. Ngiahahahhahaaaha";0;1;0;0;in;1379044492464943104;1763479929931575335;H1m4_W4r1;https://twitter.com/H1m4_W4r1/status/1763589158755602737
Fri Mar 01 15:35:54 +0000 2024;1763588985534939452;"@Hafizkhalifaa hafiz mode santri";0;1;0;0;tr;896445874888351744;1763583297500942388;rgpermanaaa;https://twitter.com/rgpermanaaa/status/1763588985534939452
Fri Mar 01 15:28:31 +0000 2024;1763587128389513504;"@evernomee @kegblgnunfaedh Gak ada. Bagi pondok, berkurang 1 santri nanti juga bakal banyak santri2 lain. Begitu kira2.";0;0;0;0;in;1378876117;1763391751149236646;rija_elsyifa;https://twitter.com/rija_elsyifa/status/1763587128389513504
Fri Mar 01 15:27:45 +0000 2024;1763586932570046590;"Karena di Pondok kecilku yang tercinta akan ada acara haul, besok, sabtu, 2 Maret  2024.  Nah, ini adalah coretan kecilku untuk ikut serta memeriahkan.  https://t.co/Sr4HILmnJn";0;0;0;0;in;869309543397834752;1763586932570046590;santri_keliling;https://twitter.com/santri_keliling/status/1763586932570046590
Fri Mar 01 15:27:45 +0000 2024;1763586932167397656;"Alhamdulillah Dihari #JumatBerkah ini ada beberapa teman² yg infaq utk kebutuhan Beras santri  1. Buk M.R  : 130rb 2. Buk Y.F : 260rb 3. Bang F.H : 650rb 4. Pak N.H : 175rb 5...... (Nama Kamu)  Jazakumullahu Khoirul Jaza 🤲  Terkumpul: 3.335.000,- (256 Kg) Kebutuhan: 144 Kg lagi https://t.co/hZxbCyxOwV";0;0;0;1;in;1577916464442449920;1763586932167397656;MahaddirZebuaa;https://twitter.com/MahaddirZebuaa/status/1763586932167397656
Fri Mar 01 15:23:18 +0000 2024;1763585811986178549;"Pernah pas masih jadi santri baru di pesantren😂";0;0;0;0;in;1655703586230386688;1763585811986178549;Lew227_;https://twitter.com/Lew227_/status/1763585811986178549
Fri Mar 01 15:13:13 +0000 2024;1763583277972255051;"#RumahSalmaSalsabil  Terakhir berkabar ke rumah, gw bilang ke ibuk mau pinjam BPKB (biasa lahhh...mendesak)😀 Sisanya gw bilang ke kakak gw : mbak cek keadaan anakmu di pesantren, kalo ada apapun yang gaenak bakal saya turun langsung tanganin. (Efek liat berita santri tewas)";0;0;16;120;in;956495246447099906;1763583277972255051;sofi_lanang;https://twitter.com/sofi_lanang/status/1763583277972255051
Fri Mar 01 15:10:55 +0000 2024;1763582699099525230;"Alhamdulillah hari ini terkumpul 653 paket takjil, barakallahufiik  Semoga besok bisa bertambah dua kali lipat jumlah paket takjil yg terkumpul🤲 kita bahagiakan bareng2 adik2 santri penghafal Qur'an kita dipedalaman yaa🥲 Butuh 9.346 paket lagi. Mau ikutan patungan brpa paket?🤗";0;0;1;1;in;1087205331233456128;1763582699099525230;RodiyahHutagal1;https://twitter.com/RodiyahHutagal1/status/1763582699099525230
Fri Mar 01 15:09:28 +0000 2024;1763582330919350631;"@ItIsNowOrNeverr Harus komitmen dari pondoknya itu. Alhamdulillah di tempat aku seperti itu. Jadi, penyebab perundungan itu, dicegah sejak awal.  Pondok2 mesti benar2 harus menerapkan kaidah درء المفاسد مقدم على جلب مصالح ketika mereka mau menerima santri.";0;0;0;1;in;1649025853685399552;1763546944658702702;amirulikram22_;https://twitter.com/amirulikram22_/status/1763582330919350631
